Url,MonitorName,‘ƒ∂¡,µ„‘ﬁ,∆¿¬€,◊™∑¢
http://www.sohu.com/a/338844026_115822,±¶ø•,2158,,0,
http://www.sohu.com/a/338846847_120164316,±¶ø•,12,,0,
http://www.sohu.com/a/338846493_545596,±¶ø•,15,,0,
http://www.sohu.com/a/338857118_430526,±¶ø•,7,,0,
http://www.sohu.com/a/338846941_120164324,±¶ø•,10,,0,
http://www.sohu.com/a/338864705_100077410,±¶ø•,1,,0,
http://www.sohu.com/a/338865245_430841,±¶ø•,1,,0,
http://www.sohu.com/a/338864142_401535,±¶ø•,133,,0,
http://www.sohu.com/a/338842585_120309441,±¶ø•,65,,0,
http://www.sohu.com/a/338846944_120164395,±¶ø•,4,,0,
http://www.sohu.com/a/338862072_99925454,±¶ø•,1,,0,
http://www.sohu.com/a/338853447_115342,±¶ø•,9532,,0,
http://www.sohu.com/a/338866127_120044177,–¬±¶ø•RM-5,21,,0,
http://www.sohu.com/a/339049890_235058,±¶ø•,18,,0,
http://www.sohu.com/a/338865134_99993878,±¶ø•,1,,0,
http://www.sohu.com/a/338842459_419306,±¶ø•,68,,0,
http://www.sohu.com/a/338846521_146550,±¶ø•,3490,,0,
http://www.sohu.com/a/338862626_537801,–¬±¶ø•RM-5,1,,0,
http://www.sohu.com/a/338870541_115737,±¶ø•,264,,0,
http://www.sohu.com/a/338847108_120164270,±¶ø•730,10,,0,
http://www.sohu.com/a/339117887_115828,±¶ø•310W,1702,,0,
http://www.sohu.com/a/338842770_120309441,±¶ø•530,132,,0,
http://www.sohu.com/a/338847109_120173239,±¶ø•730,7,,0,
http://www.sohu.com/a/338867705_430526,±¶ø•,3237,,0,
http://www.sohu.com/a/338862072_99925454,–¬±¶ø•RM-5,1,,0,
http://www.sohu.com/a/338846938_120164366,±¶ø•,10,,0,
http://www.sohu.com/a/338846938_120164366,±¶ø•730,10,,0,
http://www.sohu.com/a/338876479_115201,–¬±¶ø•RM-5,1979,,0,
http://www.sohu.com/a/338862550_120016908,±¶ø•,0,,0,
http://www.sohu.com/a/339055280_120044118,–¬±¶ø•RM-5,127,,0,
http://www.sohu.com/a/338874392_99952659,±¶ø•530,587,,0,
http://www.sohu.com/a/338870541_115737,–¬±¶ø•RM-5,264,,0,
http://www.sohu.com/a/338842185_120309627,±¶ø•,156,,9,
http://www.sohu.com/a/338846848_120164405,±¶ø•,10,,0,
http://www.sohu.com/a/338846847_120164316,±¶ø•730,12,,0,
http://www.sohu.com/a/338866516_118088,±¶ø•,1,,0,
http://www.sohu.com/a/338866473_100141220,–¬±¶ø•RM-5,1,,0,
http://www.sohu.com/a/338846942_120164390,±¶ø•,4,,0,
http://www.sohu.com/a/338862555_672358,–¬±¶ø•RC-6,1,,0,
http://www.sohu.com/a/338847110_120164432,±¶ø•730,8,,0,
http://www.sohu.com/a/338857118_430526,–¬±¶ø•RM-5,7,,0,
http://www.sohu.com/a/338846844_120164328,±¶ø•,4,,0,
http://www.sohu.com/a/338847114_120164339,±¶ø•,5,,0,
http://www.sohu.com/a/338864705_100077410,–¬±¶ø•RC-6,1,,0,
http://www.sohu.com/a/338851883_137615,±¶ø•,981,,50,
http://www.sohu.com/a/338866127_120044177,±¶ø•,21,,0,
http://www.sohu.com/a/338846940_120164411,±¶ø•,6,,0,
http://www.sohu.com/a/338846946_120172192,±¶ø•,14,,0,
http://www.sohu.com/a/338866516_118088,–¬±¶ø•RM-5,1,,0,
http://www.sohu.com/a/338866751_362185,–¬±¶ø•RM-5,41,,0,
http://www.sohu.com/a/338862240_117666,–¬±¶ø•RM-5,1,,0,
http://www.sohu.com/a/338874392_99952659,±¶ø•,587,,0,
http://www.sohu.com/a/338846768_120172365,±¶ø•,12,,0,
http://www.sohu.com/a/339055280_120044118,±¶ø•,127,,0,
http://www.sohu.com/a/338867473_526255,±¶ø•,16,,0,
http://www.sohu.com/a/338875251_100191060,±¶ø•,1,,0,
http://www.sohu.com/a/338863716_115466,–¬±¶ø•RM-5,771,,0,
http://www.sohu.com/a/338857118_430526,±¶ø•,7,,0,
http://www.sohu.com/a/338865245_430841,–¬±¶ø•RM-5,1,,0,
http://www.sohu.com/a/338846843_120164406,±¶ø•,20,,0,
http://www.sohu.com/a/338862569_120016908,±¶ø•530,0,,0,
http://www.sohu.com/a/338853844_362185,±¶ø•,8,,0,
http://www.sohu.com/a/338846939_120164449,±¶ø•,6,,0,
http://www.sohu.com/a/338847016_120164961,±¶ø•,11,,0,
http://www.sohu.com/a/338842585_120309441,±¶ø•530,65,,0,
http://www.sohu.com/a/338846945_120164380,±¶ø•,14,,0,
http://www.sohu.com/a/338846763_120164333,±¶ø•,5,,0,
http://www.sohu.com/a/338859239_121861,±¶ø•,302,,0,
http://www.sohu.com/a/31012102_188154,±¶ø•,8800,,10,
http://www.sohu.com/a/338867473_526255,±¶ø•530,16,,0,
http://www.sohu.com/a/338862338_120039,–¬±¶ø•RM-5,816,,0,
http://www.sohu.com/a/338847023_120164313,±¶ø•,6,,0,
http://www.sohu.com/a/338847019_120164284,±¶ø•,7,,0,
http://www.sohu.com/a/338864705_100077410,–¬±¶ø•RM-5,1,,0,
http://www.sohu.com/a/338859181_120043453,–¬±¶ø•RM-5,257,,0,
http://www.sohu.com/a/338862555_672358,–¬±¶ø•RM-5,1,,0,
http://www.sohu.com/a/338847022_120164958,±¶ø•,9,,0,
http://www.sohu.com/a/338862555_672358,±¶ø•360,1,,0,
http://www.sohu.com/a/338847021_120171850,±¶ø•,3,,0,
