Url,MonitorName,‘ƒ∂¡,µ„‘ﬁ,∆¿¬€,◊™∑¢
https://auto.sina.cn/zz/sh/2019-09-19/detail-iicezzrq6862956.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/zz/sh/2019-09-19/detail-iicezueu7002964.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/xcz/photo/2019-09-19/detail-iicezzrq7018165.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/newcar/x/2019-09-19/detail-iicezueu6853020.d.html,±¶ø•530,,,0,
https://auto.sina.cn/zz/sh/2019-09-19/detail-iicezueu6976824.d.html,±¶ø•530,,,0,
https://auto.sina.cn/news/hy/2019-09-19/detail-iicezueu6963131.d.html,±¶ø•510,,,0,
https://auto.sina.cn/zz/sh/2019-09-19/detail-iicezueu6965648.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/zz/sh/2019-09-20/detail-iicezueu7076050.d.html,±¶ø•530,,,0,
https://auto.sina.cn/zz/sh/2019-09-20/detail-iicezueu7127209.d.html,±¶ø•730,,,0,
https://auto.sina.cn/zz/sh/2019-09-20/detail-iicezueu7067698.d.html,ŒÂ¡‚∫Íπ‚Plus,,,0,
https://auto.sina.cn/zz/sh/2019-09-20/detail-iicezueu7058097.d.html,ŒÂ¡‚∫Íπ‚Plus,,,0,
https://auto.sina.cn/zz/sh/2019-09-20/detail-iicezzrq7218360.d.html,±¶ø•510,,,0,
https://auto.sina.cn/news/zz/2019-09-19/detail-iicezueu6837736.d.html,±¶ø•E100,,,0,
https://auto.sina.cn/news/zz/2019-09-20/detail-iicezzrq7089564.d.html,±¶ø•E100,,,0,
https://auto.sina.cn/news/hy/2019-09-20/detail-iicezueu7110617.d.html,±¶ø•E200,,,2,
https://auto.sina.cn/zz/sh/2019-09-20/detail-iicezueu7132821.d.html,±¶ø•530,,,0,
https://auto.sina.cn/zz/sh/2019-09-20/detail-iicezzrq7249531.d.html,±¶ø•360,,,0,
https://auto.sina.cn/zz/sh/2019-09-20/detail-iicezueu7199088.d.html,±¶ø•510,,,0,
https://auto.sina.cn/zz/sh/2019-09-19/detail-iicezzrq7000780.d.html,±¶ø•E100,,,0,
https://auto.sina.cn/zz/sh/2019-09-20/detail-iicezzrq7169755.d.html,–¬±¶ø•RM-5,,,3,
https://auto.sina.cn/zz/sh/2019-09-21/detail-iicezzrq7503753.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/zz/sh/2019-09-22/detail-iicezueu7623422.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/zz/sh/2019-09-22/detail-iicezueu7511482.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/zz/sh/2019-09-23/detail-iicezzrq7758693.d.html,±¶ø•360,,,0,
https://auto.sina.cn/zz/sh/2019-09-23/detail-iicezueu7888933.d.html,±¶ø•510,,,0,
https://auto.sina.cn/zz/sh/2019-09-23/detail-iicezzrq7932440.d.html,±¶ø•510,,,0,
https://auto.sina.cn/zz/sh/2019-09-24/detail-iicezueu8033594.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/zz/sh/2019-09-24/detail-iicezueu8010934.d.html,±¶ø•360,,,0,
https://auto.sina.cn/newcar/x/2019-09-24/detail-iicezueu8046375.d.html,ŒÂ¡‚∫Íπ‚,,,3,
https://auto.sina.cn/zz/sh/2019-09-24/detail-iicezzrq8177022.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/zz/sh/2019-09-24/detail-iicezueu8147622.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/zz/sh/2019-09-23/detail-iicezueu7828928.d.html,±¶ø•730,,,0,
https://auto.sina.cn/newcar/zz/2019-09-24/detail-iicezzrq7630220.d.html,±¶ø•360,,,0,
https://auto.sina.cn/zz/sh/2019-09-25/detail-iicezzrq8243482.d.html,–¬±¶ø•RM-5,,,1,
https://auto.sina.cn/news/hy/2019-09-25/detail-iicezueu8116791.d.html,±¶ø•510,,,0,
https://auto.sina.cn/zz/sh/2019-09-25/detail-iicezueu8191667.d.html,±¶ø•510,,,0,
https://auto.sina.cn/news/zz/2019-09-25/detail-iicezzrq8168627.d.html,–¬±¶ø•RC-6,,,0,
https://auto.sina.cn/zz/sh/2019-09-24/detail-iicezueu8041581.d.html,±¶ø•E100,,,0,
https://auto.sina.cn/zz/sh/2019-09-25/detail-iicezzrq8401810.d.html,–¬±¶ø•RS-5,,,0,
https://auto.sina.cn/zz/sh/2019-09-26/detail-iicezueu8559588.d.html,±¶ø•360,,,0,
https://auto.sina.cn/xcz/con/2019-09-26/detail-iicezzrq8602679.d.html,±¶ø•360,,,0,
https://auto.sina.cn/zz/sh/2019-09-25/detail-iicezueu8191668.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/zz/sh/2019-09-24/detail-iicezzrq8061924.d.html,±¶ø•530,,,0,
https://auto.sina.cn/zz/sh/2019-09-26/detail-iicezueu8528196.d.html,±¶ø•510,,,0,
https://auto.sina.cn/zz/sh/2019-09-24/detail-iicezueu7942440.d.html,±¶ø•530,,,0,
https://auto.sina.cn/zz/sh/2019-09-27/detail-iicezzrq8669152.d.html,–¬±¶ø•RM-5,,,0,
https://auto.sina.cn/zz/sh/2019-09-26/detail-iicezzrq8662377.d.html,±¶ø•360,,,0,
https://auto.sina.cn/xcz/photo/2019-09-26/detail-iicezueu8614817.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/zz/sh/2019-09-27/detail-iicezueu8659858.d.html,±¶ø•360,,,0,
https://auto.sina.cn/zz/sh/2019-09-26/detail-iicezueu8620714.d.html,±¶ø•730,,,0,
https://auto.sina.cn/zz/sh/2019-09-27/detail-iicezzrq8773933.d.html,ŒÂ¡‚∫Íπ‚,,,2,
https://auto.sina.cn/news/hy/2019-09-27/detail-iicezzrq8753586.d.html,±¶ø•510,,,3,
https://auto.sina.cn/info/cx/2019-09-27/detail-iicezzrq8806390.d.html,±¶ø•E100,,,0,
https://auto.sina.cn/guide/chexing/2019-09-27/detail-iicezueu8735709.d.html,±¶ø•510,,,0,
https://auto.sina.cn/info/cx/2019-09-28/detail-iicezzrq8966628.d.html,–¬±¶ø•RS-5,,,0,
https://auto.sina.cn/news/hy/2019-09-27/detail-iicezueu8693845.d.html,±¶ø•E100,,,0,
https://auto.sina.cn/news/hy/2019-09-29/detail-iicezueu9124894.d.html,±¶ø•510,,,0,
https://auto.sina.cn/newcar/zz/2019-09-29/detail-iicezzrq9061277.d.html,±¶ø•,,,0,
https://auto.sina.cn/news/hy/2019-09-26/detail-iicezueu8428025.d.html,±¶ø•,,,0,
https://auto.sina.cn/newcar/x/2019-09-30/detail-iicezzrq9330156.d.html,ŒÂ¡‚∫Íπ‚,,,2,
https://auto.sina.cn/zz/2019-09-30/detail-iicezueu9316093.d.html,ŒÂ¡‚∫Íπ‚,,,1,
https://auto.sina.cn/info/cx/2019-10-08/detail-iicezzrr0798750.d.html,±¶ø•,,,0,
https://auto.sina.cn/zz/sh/2019-10-08/detail-iicezuev0718746.d.html,±¶ø•,,,0,
https://auto.sina.cn/zz/sh/2019-10-08/detail-iicezzrr0731824.d.html,±¶ø•,,,0,
https://auto.sina.cn/zz/sh/2019-10-08/detail-iicezuev0774443.d.html,±¶ø•,,,0,
https://auto.sina.cn/zz/sh/2019-10-08/detail-iicezuev0809328.d.html,–¬±¶ø•RS-5,,,15,
https://auto.sina.cn/info/cx/2019-10-08/detail-iicezzrr0823377.d.html,±¶ø•,,,0,
https://auto.sina.cn/zz/sh/2019-10-08/detail-iicezzrr0875400.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/xcz/photo/2019-10-08/detail-iicezzrr0851332.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/info/cx/2019-10-08/detail-iicezuev0766139.d.html,±¶ø•,,,0,
https://auto.sina.cn/zz/sh/2019-10-08/detail-iicezzrr0875391.d.html,±¶ø•,,,15,
https://auto.sina.cn/zz/sh/2019-10-09/detail-iicezuev0925448.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/info/cx/2019-10-09/detail-iicezzrr1006026.d.html,±¶ø•310,,,0,
https://auto.sina.cn/zz/sh/2019-10-10/detail-iicezzrr1190623.d.html,±¶ø•510,,,3,
https://auto.sina.cn/info/cx/2019-10-08/detail-iicezzrr0778219.d.html,±¶ø•,,,0,
https://auto.sina.cn/info/cx/2019-10-09/detail-iicezzrr1018982.d.html,±¶ø•530,,,44,
https://auto.sina.cn/info/cx/2019-10-10/detail-iicezzrr1249371.d.html,±¶ø•510,,,0,
https://auto.sina.cn/newcar/x/2019-10-09/detail-iicezzrr0938590.d.html,ŒÂ¡‚∫Íπ‚,,,2,
https://auto.sina.cn/info/cx/2019-10-10/detail-iicezzrr1261481.d.html,±¶ø•530,,,0,
https://auto.sina.cn/info/cx/2019-10-10/detail-iicezuev1113463.d.html,±¶ø•310W,,,0,
https://auto.sina.cn/info/cx/2019-10-10/detail-iicezzrr1158620.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/zz/sh/2019-10-09/detail-iicezzrr0986897.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/xcz/photo/2019-10-10/detail-iicezzrr1289085.d.html,±¶ø•510,,,0,
https://auto.sina.cn/review/tiyan/2019-10-11/detail-iicezuev1344341.d.html,ŒÂ¡‚∫Íπ‚,,,2,
https://auto.sina.cn/info/cx/2019-10-10/detail-iicezuev1239893.d.html,±¶ø•360,,,0,
https://auto.sina.cn/zz/sh/2019-10-10/detail-iicezuev1218389.d.html,±¶ø•730,,,1,
https://auto.sina.cn/info/cx/2019-10-10/detail-iicezzrr1158140.d.html,±¶ø•730,,,0,
https://auto.sina.cn/info/cx/2019-10-11/detail-iicezzrr1509129.d.html,±¶ø•730,,,0,
https://auto.sina.cn/info/cx/2019-10-12/detail-iicezzrr1685115.d.html,±¶ø•E200,,,0,
https://auto.sina.cn/info/cx/2019-10-12/detail-iicezzrr1711086.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/info/cx/2019-10-12/detail-iicezuev1674656.d.html,±¶ø•530,,,0,
https://auto.sina.cn/info/cx/2019-10-13/detail-iicezzrr1895678.d.html,–¬±¶ø•RS-5,,,0,
https://auto.sina.cn/info/cx/2019-10-15/detail-iicezzrr2260533.d.html,±¶ø•510,,,0,
https://auto.sina.cn/info/cx/2019-10-14/detail-iicezzrr2058958.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/info/cx/2019-10-14/detail-iicezzrr2088944.d.html,±¶ø•530,,,0,
https://auto.sina.cn/info/cx/2019-10-17/detail-iicezzrr2837780.d.html,±¶ø•730,,,0,
https://auto.sina.cn/info/cx/2019-10-18/detail-iicezuev3059008.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/info/cx/2019-10-18/detail-iicezuev3066135.d.html,±¶ø•730,,,0,
https://auto.sina.cn/info/cx/2019-10-20/detail-iicezzrr3525807.d.html,±¶ø•730,,,0,
https://auto.sina.cn/info/cx/2019-10-21/detail-iicezuev3713783.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/info/cx/2019-10-14/detail-iicezzrr2067400.d.html,±¶ø•730,,,0,
https://auto.sina.cn/info/cx/2019-10-21/detail-iicezuev3573538.d.html,±¶ø•510,,,0,
https://auto.sina.cn/info/cx/2019-10-21/detail-iicezuev3613608.d.html,ŒÂ¡‚∫Íπ‚,,,0,
https://auto.sina.cn/info/cx/2019-10-21/detail-iicezuev3705289.d.html,±¶ø•510,,,0,
https://auto.sina.cn/info/cx/2019-10-21/detail-iicezuev3686185.d.html,±¶ø•730,,,0,
https://auto.sina.cn/info/cx/2019-10-21/detail-iicezzrr3668211.d.html,±¶ø•730,,,0,
